LineId,Date,Time,Pid,Level,Component,Content,EventId,EventTemplate
1816,81111,144008,144,ERROR,dfs.DataNode$DataXceiver,10.250.8.9:50010:Got exception while serving blk_118874291198817211 to /10.250.249.243: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1817,81112,173207,596,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9214322734972321370 src: /10.251.140.56:57862 dest: /10.250.189.213:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1818,81112,63439,27,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 11% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1819,81110,193225,522,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-9164300570634869421 src: /10.250.183.86:61047 dest: /10.251.39.156:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1820,81109,103627,597,INFO,dfs.DataNode$PacketResponder,Received block blk_-4659387033838027320 of size 16777216 from /10.250.248.84,E11,Received block blk_<*> of size <*> from /<*>
1821,81112,85558,200,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 15% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1822,81111,10337,498,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_5704498096547442516 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1823,81110,173810,565,WARN,dfs.FSNamesystem,"Replication of blk_-2961398982033697654 queued for 253 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
1824,81109,102754,426,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1392994001694031937 is added to invalidSet of 10.251.133.195:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
1825,81111,110126,134,ERROR,dfs.DataNode$DataXceiver,10.251.223.174:50010:Got exception while serving blk_1170906084981264002 to /10.250.251.200: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1826,81112,140516,702,WARN,dfs.DataNode,Low disk space on DataNode 10.251.241.178:50010: only 246 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
1827,81113,161450,968,ERROR,dfs.DataNode,DataNode failed to transfer block blk_-4873148645580973929 to 10.250.22.138:59193 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
1828,81109,171806,533,WARN,dfs.DataNode,Low disk space on DataNode 10.251.37.1:50010: only 329 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
1829,81112,170939,299,ERROR,dfs.DataNode$DataXceiver,10.251.105.165:50010:Got exception while serving blk_-7962296380422608086 to /10.250.12.214: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1830,81112,133505,999,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.250.102.210:63482: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
1831,81113,174256,401,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_5019855996890259610 took 4907 ms from 10.250.239.192:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
1832,81111,70901,576,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 38% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1833,81110,55324,306,ERROR,dfs.DataNode,DataNode failed to transfer block blk_-950292532428654327 to 10.251.214.150:49917 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
1834,81111,102624,685,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.251.114.170:50010: volume /mnt/hadoop/dfs/data/subdir3 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
1835,81109,233448,716,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_1008846062097963540 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1836,81112,224000,891,ERROR,dfs.DataNode,DataNode failed to transfer block blk_-8695841132154777611 to 10.251.136.9:49437 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
1837,81113,105423,432,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_1681231366638376494: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
1838,81110,214323,739,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 35% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1839,81109,175927,868,ERROR,dfs.DataNode$DataXceiver,10.251.237.131:50010:Got exception while serving blk_-8089766513768816384 to /10.251.130.226: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1840,81112,2902,999,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.251.123.164 on block blk_267612936715744377,E40,Unauthorized access attempt by <*> on block blk_<*>
1841,81112,221900,182,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_-929306784221960974 took 2087 ms from 10.250.199.179:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
1842,81112,63813,853,ERROR,dfs.FSNamesystem,Failed to replicate block blk_-2283155202455233844: No live DataNodes available,E23,Failed to replicate block blk_<*>: No live DataNodes available
1843,81110,22811,930,INFO,dfs.DataNode$PacketResponder,Received block blk_2319469681077420298 of size 67108864 from /10.251.229.77,E11,Received block blk_<*> of size <*> from /<*>
1844,81112,112226,369,ERROR,dfs.FSNamesystem,Failed to replicate block blk_2197725138270254372: No live DataNodes available,E23,Failed to replicate block blk_<*>: No live DataNodes available
1845,81112,135852,670,WARN,dfs.FSNamesystem,"Replication of blk_8587034015287719339 queued for 221 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
1846,81110,5758,434,WARN,dfs.FSNamesystem,"Replication of blk_-9713520815018517246 queued for 108 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
1847,81110,160935,768,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.251.35.58 on block blk_-7144896022189871622,E40,Unauthorized access attempt by <*> on block blk_<*>
1848,81113,90915,541,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_-2319782765043761610 detected on 10.250.245.79:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
1849,81109,110139,925,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_46 from 10.250.181.189:41593,E41,Kerberos authentication failed for user <*> from <*>:<*>
1850,81113,212158,626,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1358303863781300086 is added to invalidSet of 10.251.186.183:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
1851,81109,95909,943,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.250.28.156 on block blk_4905600335713372085,E40,Unauthorized access attempt by <*> on block blk_<*>
1852,81112,75840,731,ERROR,dfs.DataNode$DataXceiver,10.251.194.151:50010:Got exception while serving blk_-6430597210392251721 to /10.251.46.252: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1853,81112,54319,984,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.250.38.119 on block blk_-5562405837583023248,E40,Unauthorized access attempt by <*> on block blk_<*>
1854,81112,160242,808,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.250.248.40:50010: volume /mnt/hadoop/dfs/data/subdir6 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
1855,81112,44244,238,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.250.164.30:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
1856,81109,63616,320,SECURITY,dfs.FSNamesystem,Permission denied: 10.250.178.205 attempted to write to protected path /user/secure/part-00050,E42,Permission denied: <*> attempted to write to protected path /<*>
1857,81111,23036,773,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_111627125634082535: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
1858,81109,44635,296,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-2031699484384237206 is added to invalidSet of 10.251.227.175:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
1859,81111,100040,130,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.251.135.27:60874: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
1860,81112,183315,260,SECURITY,dfs.FSNamesystem,Permission denied: 10.251.205.190 attempted to write to protected path /user/secure/part-00187,E42,Permission denied: <*> attempted to write to protected path /<*>
1861,81111,170043,18,ERROR,dfs.DataNode,DataNode failed to transfer block blk_-8746507593452512666 to 10.251.26.135:36809 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
1862,81110,104630,974,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.251.244.249:33014: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
1863,81109,24136,247,INFO,dfs.DataNode$DataXceiver,Receiving block blk_7278500457315003914 src: /10.250.107.226:41520 dest: /10.250.215.102:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1864,81113,24646,113,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.165.60:50010 is added to blk_-5127753239464240105 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1865,81109,75429,349,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.184.169:50010 is added to blk_3206273135311118108 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1866,81109,175429,333,WARN,dfs.DataNode$DataXceiver,Slow block read: blk_5443921448082383051 took 8689 ms from 10.251.38.154:50010,E31,Slow block read: blk_<*> took <*> ms from <*>:<*>
1867,81113,190135,213,INFO,dfs.DataNode$PacketResponder,PacketResponder 3 for block blk_2878398801393446597 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1868,81110,3022,329,ERROR,dfs.DataNode,DataNode failed to transfer block blk_-3311790466009091333 to 10.251.228.253:64283 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
1869,81113,120147,761,WARN,dfs.FSNamesystem,"Replication of blk_8140789961520814132 queued for 213 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
1870,81113,64830,524,WARN,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-9655708640242244157 is added to invalidSet of 10.250.247.5:50010,E30,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>
1871,81112,53625,884,WARN,dfs.FSNamesystem,"Replication of blk_-5885429859923608817 queued for 266 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
1872,81111,184345,935,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.251.209.101:32612: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
1873,81109,192417,413,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.250.11.12:50010: volume /mnt/hadoop/dfs/data/subdir4 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
1874,81113,134217,116,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.251.144.156:54629: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
1875,81113,212717,65,ERROR,dfs.DataNode,DataNode failed to transfer block blk_-3122799611189594505 to 10.251.125.129:64516 due to timeout,E22,DataNode failed to transfer block blk_<*> to <*>:<*> due to timeout
1876,81111,64340,883,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-988177983888261902 terminating,E10,PacketResponder <*> for block blk_<*> terminating
1877,81110,13551,945,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.58.83:50010 is added to blk_-4098238414170830327 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1878,81111,130101,301,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.251.48.183:50010: volume /mnt/hadoop/dfs/data/subdir1 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
1879,81111,55611,847,WARN,dfs.DataNode,Low disk space on DataNode 10.251.176.156:50010: only 292 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
1880,81113,93517,632,WARN,dfs.DataNode,Low disk space on DataNode 10.250.230.13:50010: only 274 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
1881,81113,115352,707,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.251.19.165 on block blk_6156638732738198714,E40,Unauthorized access attempt by <*> on block blk_<*>
1882,81110,74456,362,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.34.27:50010 is added to blk_-6919021315027005677 size 67108864,E6,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
1883,81112,752,23,WARN,dfs.DataNode,Low disk space on DataNode 10.250.34.64:50010: only 888 MB remaining,E32,Low disk space on DataNode <*>:<*>: only <*> MB remaining
1884,81111,170352,855,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.251.190.131:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
1885,81113,83726,310,WARN,dfs.FSNamesystem,"Replication of blk_-3502072803700065621 queued for 45 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
1886,81112,81221,919,SECURITY,dfs.SecurityManager,Unauthorized access attempt by 10.250.36.53 on block blk_-5653629779219529001,E40,Unauthorized access attempt by <*> on block blk_<*>
1887,81109,125106,770,CRITICAL,dfs.DataBlockScanner,Corrupt block blk_6126776853802160157 detected on 10.250.195.146:50010: checksum mismatch,E51,Corrupt block blk_<*> detected on <*>:<*>: checksum mismatch
1888,81112,13409,981,WARN,dfs.FSNamesystem,"Replication of blk_-2984983058319780532 queued for 215 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
1889,81111,165800,631,SECURITY,dfs.SecurityManager,Kerberos authentication failed for user hdfs_user_18 from 10.250.166.71:61374,E41,Kerberos authentication failed for user <*> from <*>:<*>
1890,81113,144206,694,SECURITY,dfs.DataNode$DataXceiver,SSL handshake failure with 10.251.196.133:47227: certificate not trusted,E43,SSL handshake failure with <*>:<*>: certificate not trusted
1891,81110,173828,965,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_6647909323803060503: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
1892,81110,93204,240,CRITICAL,dfs.FSNamesystem,NameNode lost contact with DataNode 10.250.161.50:50010: marking as dead,E50,NameNode lost contact with DataNode <*>:<*>: marking as dead
1893,81110,163838,882,CRITICAL,dfs.DataNode,Disk failure on DataNode 10.250.93.30:50010: volume /mnt/hadoop/dfs/data/subdir1 is unwritable,E53,Disk failure on DataNode <*>:<*>: volume /<*> is unwritable
1894,81113,53638,408,ERROR,dfs.DataNode$BlockReceiver,IOException in BlockReceiver for block blk_979352069256253563: Broken pipe,E21,IOException in BlockReceiver for block blk_<*>: Broken pipe
1895,81109,721,649,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 47% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1896,81110,55502,216,ERROR,dfs.DataNode$DataXceiver,10.250.125.50:50010:Got exception while serving blk_9033666924388543043 to /10.251.169.126: Connection reset by peer,E20,<*>:<*>:Got exception while serving blk_<*> to /<*>: Connection reset by peer
1897,81112,201647,500,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2842093818230630839 src: /10.250.28.158:45681 dest: /10.250.13.172:50010,E13,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
1898,81111,153231,405,CRITICAL,dfs.FSNamesystem,HDFS cluster entering safe mode: only 49% blocks replicated,E52,HDFS cluster entering safe mode: only <*>% blocks replicated
1899,81110,160740,600,WARN,dfs.FSNamesystem,"Replication of blk_7500431786876319042 queued for 134 seconds, possible bottleneck",E33,"Replication of blk_<*> queued for <*> seconds, possible bottleneck"
